loan_id,image_type,path,relative_path,size_bytes,width,height,status,error,split,predicted_type,confidence
loan_1421,face_signing,D:\GitHub\jinchuang\data\loan_1421\face_signing.jpg,loan_1421\face_signing.jpg,119910,1024,1024,ok,,train,face_signing,0.9989209
loan_1422,face_signing,D:\GitHub\jinchuang\data\loan_1422\face_signing.jpg,loan_1422\face_signing.jpg,127274,1024,1024,ok,,train,face_signing,0.99821484
loan_1423,face_signing,D:\GitHub\jinchuang\data\loan_1423\face_signing.jpg,loan_1423\face_signing.jpg,116343,1024,1024,ok,,val,face_signing,0.9973666
loan_1424,face_signing,D:\GitHub\jinchuang\data\loan_1424\face_signing.jpg,loan_1424\face_signing.jpg,134259,1024,1024,ok,,train,face_signing,0.9981281
loan_1425,face_signing,D:\GitHub\jinchuang\data\loan_1425\face_signing.jpg,loan_1425\face_signing.jpg,104529,1024,1024,ok,,train,face_signing,0.9988513
loan_1426,face_signing,D:\GitHub\jinchuang\data\loan_1426\face_signing.jpg,loan_1426\face_signing.jpg,144442,1024,1024,ok,,val,face_signing,0.9982821
loan_1427,face_signing,D:\GitHub\jinchuang\data\loan_1427\face_signing.jpg,loan_1427\face_signing.jpg,132381,1024,1024,ok,,train,face_signing,0.9990332
loan_1428,face_signing,D:\GitHub\jinchuang\data\loan_1428\face_signing.jpg,loan_1428\face_signing.jpg,114500,1024,1024,ok,,train,face_signing,0.9974732
loan_1429,face_signing,D:\GitHub\jinchuang\data\loan_1429\face_signing.jpg,loan_1429\face_signing.jpg,158440,1024,1024,ok,,train,face_signing,0.99663925
loan_1430,face_signing,D:\GitHub\jinchuang\data\loan_1430\face_signing.jpg,loan_1430\face_signing.jpg,153746,1024,1024,ok,,test,face_signing,0.9969829
loan_1431,face_signing,D:\GitHub\jinchuang\data\loan_1431\face_signing.jpg,loan_1431\face_signing.jpg,114004,1024,1024,ok,,train,face_signing,0.99873704
loan_1432,face_signing,D:\GitHub\jinchuang\data\loan_1432\face_signing.jpg,loan_1432\face_signing.jpg,133579,1024,1024,ok,,train,face_signing,0.9979674
loan_1433,face_signing,D:\GitHub\jinchuang\data\loan_1433\face_signing.jpg,loan_1433\face_signing.jpg,132264,1024,1024,ok,,test,face_signing,0.9978085
loan_1434,face_signing,D:\GitHub\jinchuang\data\loan_1434\face_signing.jpg,loan_1434\face_signing.jpg,124245,1024,1024,ok,,val,face_signing,0.99910814
loan_1435,face_signing,D:\GitHub\jinchuang\data\loan_1435\face_signing.jpg,loan_1435\face_signing.jpg,126436,1024,1024,ok,,train,face_signing,0.99845636
loan_1436,face_signing,D:\GitHub\jinchuang\data\loan_1436\face_signing.jpg,loan_1436\face_signing.jpg,127373,1024,1024,ok,,train,face_signing,0.99863786
loan_1437,face_signing,D:\GitHub\jinchuang\data\loan_1437\face_signing.jpg,loan_1437\face_signing.jpg,103267,1024,1024,ok,,train,face_signing,0.9982041
loan_1438,face_signing,D:\GitHub\jinchuang\data\loan_1438\face_signing.jpg,loan_1438\face_signing.jpg,120186,1024,1024,ok,,train,face_signing,0.9982388
loan_1439,face_signing,D:\GitHub\jinchuang\data\loan_1439\face_signing.jpg,loan_1439\face_signing.jpg,117227,1024,1024,ok,,test,face_signing,0.9946109
loan_1440,face_signing,D:\GitHub\jinchuang\data\loan_1440\face_signing.jpg,loan_1440\face_signing.jpg,120948,1024,1024,ok,,train,face_signing,0.9988965
loan_1441,face_signing,D:\GitHub\jinchuang\data\loan_1441\face_signing.jpg,loan_1441\face_signing.jpg,134367,1024,1024,ok,,val,face_signing,0.99808866
loan_1442,face_signing,D:\GitHub\jinchuang\data\loan_1442\face_signing.jpg,loan_1442\face_signing.jpg,130050,1024,1024,ok,,val,face_signing,0.9942432
loan_1443,face_signing,D:\GitHub\jinchuang\data\loan_1443\face_signing.jpg,loan_1443\face_signing.jpg,120841,1024,1024,ok,,train,face_signing,0.9977483
loan_1444,face_signing,D:\GitHub\jinchuang\data\loan_1444\face_signing.jpg,loan_1444\face_signing.jpg,143298,1024,1024,ok,,train,face_signing,0.99643254
loan_1445,face_signing,D:\GitHub\jinchuang\data\loan_1445\face_signing.jpg,loan_1445\face_signing.jpg,117777,1024,1024,ok,,train,face_signing,0.9981341
loan_1446,face_signing,D:\GitHub\jinchuang\data\loan_1446\face_signing.jpg,loan_1446\face_signing.jpg,120081,1024,1024,ok,,train,face_signing,0.9989599
loan_1447,face_signing,D:\GitHub\jinchuang\data\loan_1447\face_signing.jpg,loan_1447\face_signing.jpg,120954,1024,1024,ok,,train,face_signing,0.9989737
loan_1448,face_signing,D:\GitHub\jinchuang\data\loan_1448\face_signing.jpg,loan_1448\face_signing.jpg,154293,1024,1024,ok,,train,face_signing,0.99675566
loan_1449,face_signing,D:\GitHub\jinchuang\data\loan_1449\face_signing.jpg,loan_1449\face_signing.jpg,149930,1024,1024,ok,,test,face_signing,0.99851185
loan_1450,face_signing,D:\GitHub\jinchuang\data\loan_1450\face_signing.jpg,loan_1450\face_signing.jpg,122824,1024,1024,ok,,train,face_signing,0.99809843
loan_1451,face_signing,D:\GitHub\jinchuang\data\loan_1451\face_signing.jpg,loan_1451\face_signing.jpg,130092,1024,1024,ok,,train,face_signing,0.99854916
loan_1452,face_signing,D:\GitHub\jinchuang\data\loan_1452\face_signing.jpg,loan_1452\face_signing.jpg,115395,1024,1024,ok,,test,face_signing,0.9980136
loan_1453,face_signing,D:\GitHub\jinchuang\data\loan_1453\face_signing.jpg,loan_1453\face_signing.jpg,143431,1024,1024,ok,,train,face_signing,0.99833053
loan_1454,face_signing,D:\GitHub\jinchuang\data\loan_1454\face_signing.jpg,loan_1454\face_signing.jpg,133309,1024,1024,ok,,val,face_signing,0.9962871
loan_1455,face_signing,D:\GitHub\jinchuang\data\loan_1455\face_signing.jpg,loan_1455\face_signing.jpg,147563,1024,1024,ok,,train,face_signing,0.99839646
loan_1456,face_signing,D:\GitHub\jinchuang\data\loan_1456\face_signing.jpg,loan_1456\face_signing.jpg,134711,1024,1024,ok,,train,face_signing,0.9988329
loan_1457,face_signing,D:\GitHub\jinchuang\data\loan_1457\face_signing.jpg,loan_1457\face_signing.jpg,122963,1024,1024,ok,,train,face_signing,0.99715924
loan_1458,face_signing,D:\GitHub\jinchuang\data\loan_1458\face_signing.jpg,loan_1458\face_signing.jpg,125360,1024,1024,ok,,train,face_signing,0.997248
loan_1459,face_signing,D:\GitHub\jinchuang\data\loan_1459\face_signing.jpg,loan_1459\face_signing.jpg,133689,1024,1024,ok,,train,face_signing,0.9992592
loan_1460,face_signing,D:\GitHub\jinchuang\data\loan_1460\face_signing.jpg,loan_1460\face_signing.jpg,111128,1024,1024,ok,,train,face_signing,0.99872476
loan_1461,face_signing,D:\GitHub\jinchuang\data\loan_1461\face_signing.jpg,loan_1461\face_signing.jpg,110499,1024,1024,ok,,train,face_signing,0.9983897
loan_1462,face_signing,D:\GitHub\jinchuang\data\loan_1462\face_signing.jpg,loan_1462\face_signing.jpg,139109,1024,1024,ok,,train,face_signing,0.9976707
loan_1463,face_signing,D:\GitHub\jinchuang\data\loan_1463\face_signing.jpg,loan_1463\face_signing.jpg,127758,1024,1024,ok,,train,face_signing,0.9989625
loan_1464,face_signing,D:\GitHub\jinchuang\data\loan_1464\face_signing.jpg,loan_1464\face_signing.jpg,111832,1024,1024,ok,,test,face_signing,0.9987919
loan_1465,face_signing,D:\GitHub\jinchuang\data\loan_1465\face_signing.jpg,loan_1465\face_signing.jpg,142033,1024,1024,ok,,train,face_signing,0.9968149
loan_1466,face_signing,D:\GitHub\jinchuang\data\loan_1466\face_signing.jpg,loan_1466\face_signing.jpg,82106,1024,1024,ok,,test,face_signing,0.9974591
loan_1467,face_signing,D:\GitHub\jinchuang\data\loan_1467\face_signing.jpg,loan_1467\face_signing.jpg,111138,1024,1024,ok,,train,face_signing,0.9979736
loan_1468,face_signing,D:\GitHub\jinchuang\data\loan_1468\face_signing.jpg,loan_1468\face_signing.jpg,121734,1024,1024,ok,,train,face_signing,0.99846786
loan_1469,face_signing,D:\GitHub\jinchuang\data\loan_1469\face_signing.jpg,loan_1469\face_signing.jpg,131596,1024,1024,ok,,train,face_signing,0.99801445
loan_1470,face_signing,D:\GitHub\jinchuang\data\loan_1470\face_signing.jpg,loan_1470\face_signing.jpg,129393,1024,1024,ok,,train,face_signing,0.9989248
loan_1471,face_signing,D:\GitHub\jinchuang\data\loan_1471\face_signing.jpg,loan_1471\face_signing.jpg,136926,1024,1024,ok,,train,face_signing,0.99706393
loan_1472,face_signing,D:\GitHub\jinchuang\data\loan_1472\face_signing.jpg,loan_1472\face_signing.jpg,82010,1024,1024,ok,,train,face_signing,0.9969798
loan_1473,face_signing,D:\GitHub\jinchuang\data\loan_1473\face_signing.jpg,loan_1473\face_signing.jpg,131362,1024,1024,ok,,train,face_signing,0.99765754
loan_1474,face_signing,D:\GitHub\jinchuang\data\loan_1474\face_signing.jpg,loan_1474\face_signing.jpg,145796,1024,1024,ok,,train,face_signing,0.9985707
loan_1475,face_signing,D:\GitHub\jinchuang\data\loan_1475\face_signing.jpg,loan_1475\face_signing.jpg,137450,1024,1024,ok,,train,face_signing,0.9970811
loan_1476,face_signing,D:\GitHub\jinchuang\data\loan_1476\face_signing.jpg,loan_1476\face_signing.jpg,116940,1024,1024,ok,,train,face_signing,0.9982216
loan_1477,face_signing,D:\GitHub\jinchuang\data\loan_1477\face_signing.jpg,loan_1477\face_signing.jpg,118973,1024,1024,ok,,train,face_signing,0.9986595
loan_1478,face_signing,D:\GitHub\jinchuang\data\loan_1478\face_signing.jpg,loan_1478\face_signing.jpg,156233,1024,1024,ok,,train,face_signing,0.99849117
loan_1479,face_signing,D:\GitHub\jinchuang\data\loan_1479\face_signing.jpg,loan_1479\face_signing.jpg,148312,1024,1024,ok,,val,face_signing,0.9986872
loan_1480,face_signing,D:\GitHub\jinchuang\data\loan_1480\face_signing.jpg,loan_1480\face_signing.jpg,113872,1024,1024,ok,,train,face_signing,0.9992386
loan_1481,face_signing,D:\GitHub\jinchuang\data\loan_1481\face_signing.jpg,loan_1481\face_signing.jpg,120418,1024,1024,ok,,train,face_signing,0.9985758
loan_1482,face_signing,D:\GitHub\jinchuang\data\loan_1482\face_signing.jpg,loan_1482\face_signing.jpg,119125,1024,1024,ok,,val,face_signing,0.9980532
loan_1483,face_signing,D:\GitHub\jinchuang\data\loan_1483\face_signing.jpg,loan_1483\face_signing.jpg,112909,1024,1024,ok,,train,face_signing,0.99770075
loan_1484,face_signing,D:\GitHub\jinchuang\data\loan_1484\face_signing.jpg,loan_1484\face_signing.jpg,112981,1024,1024,ok,,val,face_signing,0.99869305
loan_1485,face_signing,D:\GitHub\jinchuang\data\loan_1485\face_signing.jpg,loan_1485\face_signing.jpg,138957,1024,1024,ok,,train,face_signing,0.99850416
loan_1486,face_signing,D:\GitHub\jinchuang\data\loan_1486\face_signing.jpg,loan_1486\face_signing.jpg,143542,1024,1024,ok,,train,face_signing,0.99921536
loan_1487,face_signing,D:\GitHub\jinchuang\data\loan_1487\face_signing.jpg,loan_1487\face_signing.jpg,128556,1024,1024,ok,,test,face_signing,0.99863285
loan_1488,face_signing,D:\GitHub\jinchuang\data\loan_1488\face_signing.jpg,loan_1488\face_signing.jpg,118271,1024,1024,ok,,train,face_signing,0.9991843
loan_1489,face_signing,D:\GitHub\jinchuang\data\loan_1489\face_signing.jpg,loan_1489\face_signing.jpg,122353,1024,1024,ok,,train,face_signing,0.99834085
loan_1490,face_signing,D:\GitHub\jinchuang\data\loan_1490\face_signing.jpg,loan_1490\face_signing.jpg,128106,1024,1024,ok,,train,face_signing,0.9971938
loan_1491,face_signing,D:\GitHub\jinchuang\data\loan_1491\face_signing.jpg,loan_1491\face_signing.jpg,126480,1024,1024,ok,,train,face_signing,0.99893993
loan_1492,face_signing,D:\GitHub\jinchuang\data\loan_1492\face_signing.jpg,loan_1492\face_signing.jpg,126663,1024,1024,ok,,test,face_signing,0.9989115
loan_1493,face_signing,D:\GitHub\jinchuang\data\loan_1493\face_signing.jpg,loan_1493\face_signing.jpg,145907,1024,1024,ok,,train,face_signing,0.9994235
loan_1494,face_signing,D:\GitHub\jinchuang\data\loan_1494\face_signing.jpg,loan_1494\face_signing.jpg,119153,1024,1024,ok,,test,face_signing,0.9978429
loan_1495,face_signing,D:\GitHub\jinchuang\data\loan_1495\face_signing.jpg,loan_1495\face_signing.jpg,131705,1024,1024,ok,,train,face_signing,0.99822325
loan_1496,face_signing,D:\GitHub\jinchuang\data\loan_1496\face_signing.jpg,loan_1496\face_signing.jpg,125691,1024,1024,ok,,train,face_signing,0.9988374
loan_1497,face_signing,D:\GitHub\jinchuang\data\loan_1497\face_signing.jpg,loan_1497\face_signing.jpg,113208,1024,1024,ok,,train,face_signing,0.9979073
loan_1498,face_signing,D:\GitHub\jinchuang\data\loan_1498\face_signing.jpg,loan_1498\face_signing.jpg,129446,1024,1024,ok,,train,face_signing,0.99898905
loan_1499,face_signing,D:\GitHub\jinchuang\data\loan_1499\face_signing.jpg,loan_1499\face_signing.jpg,143199,1024,1024,ok,,train,face_signing,0.9983962
loan_1500,face_signing,D:\GitHub\jinchuang\data\loan_1500\face_signing.jpg,loan_1500\face_signing.jpg,144178,1024,1024,ok,,train,face_signing,0.99878854
loan_1501,face_signing,D:\GitHub\jinchuang\data\loan_1501\face_signing.jpg,loan_1501\face_signing.jpg,91704,1024,1024,ok,,train,face_signing,0.9966732
loan_1502,face_signing,D:\GitHub\jinchuang\data\loan_1502\face_signing.jpg,loan_1502\face_signing.jpg,133148,1024,1024,ok,,train,face_signing,0.9985952
loan_1503,face_signing,D:\GitHub\jinchuang\data\loan_1503\face_signing.jpg,loan_1503\face_signing.jpg,111346,1024,1024,ok,,train,face_signing,0.9994042
loan_1504,face_signing,D:\GitHub\jinchuang\data\loan_1504\face_signing.jpg,loan_1504\face_signing.jpg,142064,1024,1024,ok,,train,face_signing,0.9987179
loan_1505,face_signing,D:\GitHub\jinchuang\data\loan_1505\face_signing.jpg,loan_1505\face_signing.jpg,129232,1024,1024,ok,,train,face_signing,0.99809796
loan_1506,face_signing,D:\GitHub\jinchuang\data\loan_1506\face_signing.jpg,loan_1506\face_signing.jpg,132642,1024,1024,ok,,train,face_signing,0.9989692
loan_1507,face_signing,D:\GitHub\jinchuang\data\loan_1507\face_signing.jpg,loan_1507\face_signing.jpg,111538,1024,1024,ok,,train,face_signing,0.9982406
loan_1508,face_signing,D:\GitHub\jinchuang\data\loan_1508\face_signing.jpg,loan_1508\face_signing.jpg,125538,1024,1024,ok,,train,face_signing,0.99852896
loan_1509,face_signing,D:\GitHub\jinchuang\data\loan_1509\face_signing.jpg,loan_1509\face_signing.jpg,136065,1024,1024,ok,,train,face_signing,0.9953876
loan_1510,face_signing,D:\GitHub\jinchuang\data\loan_1510\face_signing.jpg,loan_1510\face_signing.jpg,163469,1024,1024,ok,,train,face_signing,0.99775225
loan_1511,face_signing,D:\GitHub\jinchuang\data\loan_1511\face_signing.jpg,loan_1511\face_signing.jpg,112172,1024,1024,ok,,val,face_signing,0.99810946
loan_1512,face_signing,D:\GitHub\jinchuang\data\loan_1512\face_signing.jpg,loan_1512\face_signing.jpg,133609,1024,1024,ok,,val,face_signing,0.9969785
loan_1513,face_signing,D:\GitHub\jinchuang\data\loan_1513\face_signing.jpg,loan_1513\face_signing.jpg,139267,1024,1024,ok,,test,face_signing,0.9989969
loan_1514,face_signing,D:\GitHub\jinchuang\data\loan_1514\face_signing.jpg,loan_1514\face_signing.jpg,116576,1024,1024,ok,,test,face_signing,0.9989058
loan_1515,face_signing,D:\GitHub\jinchuang\data\loan_1515\face_signing.jpg,loan_1515\face_signing.jpg,110953,1024,1024,ok,,train,face_signing,0.9952036
loan_1516,face_signing,D:\GitHub\jinchuang\data\loan_1516\face_signing.jpg,loan_1516\face_signing.jpg,111529,1024,1024,ok,,train,face_signing,0.9991603
loan_1517,face_signing,D:\GitHub\jinchuang\data\loan_1517\face_signing.jpg,loan_1517\face_signing.jpg,129002,1024,1024,ok,,train,face_signing,0.99801457
loan_1518,face_signing,D:\GitHub\jinchuang\data\loan_1518\face_signing.jpg,loan_1518\face_signing.jpg,112015,1024,1024,ok,,val,face_signing,0.9972677
loan_1519,face_signing,D:\GitHub\jinchuang\data\loan_1519\face_signing.jpg,loan_1519\face_signing.jpg,121566,1024,1024,ok,,train,face_signing,0.9989213
loan_1520,face_signing,D:\GitHub\jinchuang\data\loan_1520\face_signing.jpg,loan_1520\face_signing.jpg,119249,1024,1024,ok,,train,face_signing,0.9986634
loan_1521,face_signing,D:\GitHub\jinchuang\data\loan_1521\face_signing.jpg,loan_1521\face_signing.jpg,139927,1024,1024,ok,,train,face_signing,0.9978642
loan_1522,face_signing,D:\GitHub\jinchuang\data\loan_1522\face_signing.jpg,loan_1522\face_signing.jpg,122785,1024,1024,ok,,train,face_signing,0.9988219
loan_1523,face_signing,D:\GitHub\jinchuang\data\loan_1523\face_signing.jpg,loan_1523\face_signing.jpg,141874,1024,1024,ok,,train,face_signing,0.9988925
loan_1524,face_signing,D:\GitHub\jinchuang\data\loan_1524\face_signing.jpg,loan_1524\face_signing.jpg,107863,1024,1024,ok,,train,face_signing,0.9980478
loan_1525,face_signing,D:\GitHub\jinchuang\data\loan_1525\face_signing.jpg,loan_1525\face_signing.jpg,148035,1024,1024,ok,,train,face_signing,0.99870944
loan_1526,face_signing,D:\GitHub\jinchuang\data\loan_1526\face_signing.jpg,loan_1526\face_signing.jpg,128873,1024,1024,ok,,train,face_signing,0.9948915
loan_1527,face_signing,D:\GitHub\jinchuang\data\loan_1527\face_signing.jpg,loan_1527\face_signing.jpg,126230,1024,1024,ok,,train,face_signing,0.9987565
loan_1528,face_signing,D:\GitHub\jinchuang\data\loan_1528\face_signing.jpg,loan_1528\face_signing.jpg,106557,1024,1024,ok,,train,face_signing,0.99688417
loan_1529,face_signing,D:\GitHub\jinchuang\data\loan_1529\face_signing.jpg,loan_1529\face_signing.jpg,147983,1024,1024,ok,,train,face_signing,0.99825627
loan_1530,face_signing,D:\GitHub\jinchuang\data\loan_1530\face_signing.jpg,loan_1530\face_signing.jpg,124432,1024,1024,ok,,test,face_signing,0.9982364
loan_1531,face_signing,D:\GitHub\jinchuang\data\loan_1531\face_signing.jpg,loan_1531\face_signing.jpg,137122,1024,1024,ok,,train,face_signing,0.9986727
loan_1532,face_signing,D:\GitHub\jinchuang\data\loan_1532\face_signing.jpg,loan_1532\face_signing.jpg,127467,1024,1024,ok,,test,face_signing,0.997938
loan_1533,face_signing,D:\GitHub\jinchuang\data\loan_1533\face_signing.jpg,loan_1533\face_signing.jpg,111313,1024,1024,ok,,train,face_signing,0.99860257
loan_1534,face_signing,D:\GitHub\jinchuang\data\loan_1534\face_signing.jpg,loan_1534\face_signing.jpg,112084,1024,1024,ok,,train,face_signing,0.99795866
loan_1535,face_signing,D:\GitHub\jinchuang\data\loan_1535\face_signing.jpg,loan_1535\face_signing.jpg,128909,1024,1024,ok,,train,face_signing,0.99753976
loan_1536,face_signing,D:\GitHub\jinchuang\data\loan_1536\face_signing.jpg,loan_1536\face_signing.jpg,92414,1024,1024,ok,,train,face_signing,0.99911934
loan_1537,face_signing,D:\GitHub\jinchuang\data\loan_1537\face_signing.jpg,loan_1537\face_signing.jpg,136610,1024,1024,ok,,train,face_signing,0.99501437
loan_1538,face_signing,D:\GitHub\jinchuang\data\loan_1538\face_signing.jpg,loan_1538\face_signing.jpg,140191,1024,1024,ok,,val,face_signing,0.9983449
loan_1539,face_signing,D:\GitHub\jinchuang\data\loan_1539\face_signing.jpg,loan_1539\face_signing.jpg,137073,1024,1024,ok,,train,face_signing,0.99886924
loan_1540,face_signing,D:\GitHub\jinchuang\data\loan_1540\face_signing.jpg,loan_1540\face_signing.jpg,131145,1024,1024,ok,,train,face_signing,0.99712497
loan_1541,face_signing,D:\GitHub\jinchuang\data\loan_1541\face_signing.jpg,loan_1541\face_signing.jpg,124484,1024,1024,ok,,train,face_signing,0.99936455
loan_1542,face_signing,D:\GitHub\jinchuang\data\loan_1542\face_signing.jpg,loan_1542\face_signing.jpg,86115,1024,1024,ok,,train,face_signing,0.99737394
loan_1543,face_signing,D:\GitHub\jinchuang\data\loan_1543\face_signing.jpg,loan_1543\face_signing.jpg,136202,1024,1024,ok,,train,face_signing,0.99723107
loan_1544,face_signing,D:\GitHub\jinchuang\data\loan_1544\face_signing.jpg,loan_1544\face_signing.jpg,135867,1024,1024,ok,,train,face_signing,0.9983962
loan_1545,face_signing,D:\GitHub\jinchuang\data\loan_1545\face_signing.jpg,loan_1545\face_signing.jpg,119839,1024,1024,ok,,train,face_signing,0.99924785
loan_1546,face_signing,D:\GitHub\jinchuang\data\loan_1546\face_signing.jpg,loan_1546\face_signing.jpg,107837,1024,1024,ok,,train,face_signing,0.9981122
loan_1547,face_signing,D:\GitHub\jinchuang\data\loan_1547\face_signing.jpg,loan_1547\face_signing.jpg,159654,1024,1024,ok,,train,face_signing,0.996944
loan_1548,face_signing,D:\GitHub\jinchuang\data\loan_1548\face_signing.jpg,loan_1548\face_signing.jpg,103462,1024,1024,ok,,train,face_signing,0.99909496
loan_1549,face_signing,D:\GitHub\jinchuang\data\loan_1549\face_signing.jpg,loan_1549\face_signing.jpg,142015,1024,1024,ok,,train,face_signing,0.99816054
